('sys.path:\n', ['/home/chaoyan/Documents/DL/beta_vae_mol/bo', '/home/chaoyan/anaconda3/envs/torch41/lib/python27.zip', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7/plat-linux2', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7/lib-tk', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7/lib-old', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7/lib-dynload', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7/site-packages', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7/site-packages/Theano-0.8.0-py2.7.egg', '/home/chaoyan/Documents/DL/beta_vae_mol'])
Namespace(batch_size=128, dropout=0.5, embedding_size=48, enc_bidir=True, generate_samples=False, grad_clip=5.0, latent_size=56, layer_size=512, logdir='/mnt/Data/DL/tmp/beta_vae_mol', max_len=75, n_layers=2, num_epochs=151, random_seed=4, restore='/mnt/Data/DL/tmp/beta_vae_mol/baseline/checkpoints/150', save_dir='results4', tag='', test_mode=False, wd=0.0001, weighted_loss=False)
('X_train', <type 'numpy.ndarray'>, (224510, 56))
('y_train', <type 'numpy.ndarray'>, (224510, 1))
(249456, 249456, 249456)
('load vocab from:', '../data/vacab')
Epoch: 0, Mini-batch: 20 of 45 - Energy: 11619.0518424 Time: 0.356906890869
Epoch: 0, Mini-batch: 21 of 45 - Energy: 11104.8066418 Time: 0.350925207138
Epoch: 0, Mini-batch: 22 of 45 - Energy: 11614.0159297 Time: 0.339731931686
Epoch: 0, Mini-batch: 23 of 45 - Energy: 10976.0703946 Time: 0.336637973785
Epoch: 0, Mini-batch: 24 of 45 - Energy: 10843.1932188 Time: 0.334462881088
Epoch: 0, Mini-batch: 25 of 45 - Energy: 10717.310906 Time: 0.334848880768
Epoch: 0, Mini-batch: 26 of 45 - Energy: 11443.0703055 Time: 0.333073139191
Epoch: 0, Mini-batch: 27 of 45 - Energy: 11108.091684 Time: 0.356360912323
Epoch: 0, Mini-batch: 28 of 45 - Energy: 11018.5329677 Time: 0.335201025009
Epoch: 0, Mini-batch: 29 of 45 - Energy: 11554.9397132 Time: 0.343631029129
Epoch: 0, Mini-batch: 30 of 45 - Energy: 10748.092837 Time: 0.336152076721
Epoch: 0, Mini-batch: 31 of 45 - Energy: 10966.2734609 Time: 0.337736845016
Epoch: 0, Mini-batch: 32 of 45 - Energy: 10980.7343201 Time: 0.342273950577
Epoch: 0, Mini-batch: 33 of 45 - Energy: 10347.4017369 Time: 0.337656974792
Epoch: 0, Mini-batch: 34 of 45 - Energy: 10067.3675467 Time: 0.332696914673
Epoch: 0, Mini-batch: 35 of 45 - Energy: 10408.350195 Time: 0.336068153381
Epoch: 0, Mini-batch: 36 of 45 - Energy: 9679.51031307 Time: 0.333007097244
Epoch: 0, Mini-batch: 37 of 45 - Energy: 10495.0631716 Time: 0.32300901413
Epoch: 0, Mini-batch: 38 of 45 - Energy: 10416.9957769 Time: 0.335139036179
Epoch: 0, Mini-batch: 39 of 45 - Energy: 10647.3482606 Time: 0.328643083572
Epoch: 0, Mini-batch: 40 of 45 - Energy: 10275.1297441 Time: 0.33053612709
Epoch: 0, Mini-batch: 41 of 45 - Energy: 10265.7824687 Time: 0.331341981888
Epoch: 0, Mini-batch: 42 of 45 - Energy: 10590.4716989 Time: 0.331343173981
Epoch: 0, Mini-batch: 43 of 45 - Energy: 9857.15829366 Time: 0.327316999435
Epoch: 0, Mini-batch: 44 of 45 - Energy: 8884.69754669 Time: 0.304701089859
Test error: 1.59677401394 Test ll: -2.01016708868
Train error: 1.61363659009 Train ll: -2.02557841284
Epoch: 1, Mini-batch: 0 of 45 - Energy: 10044.8275442 Time: 0.347768068314
Epoch: 1, Mini-batch: 1 of 45 - Energy: 10337.4621537 Time: 0.348677158356
Epoch: 1, Mini-batch: 2 of 45 - Energy: 9971.77645102 Time: 0.356589078903
Epoch: 1, Mini-batch: 3 of 45 - Energy: 10147.4753367 Time: 0.356127977371
Epoch: 1, Mini-batch: 4 of 45 - Energy: 10471.8708033 Time: 0.348336935043
Epoch: 1, Mini-batch: 5 of 45 - Energy: 10183.2887632 Time: 0.356796979904
Epoch: 1, Mini-batch: 6 of 45 - Energy: 10383.6044083 Time: 0.345463991165
Epoch: 1, Mini-batch: 7 of 45 - Energy: 9713.09665225 Time: 0.350603103638
Epoch: 1, Mini-batch: 8 of 45 - Energy: 10724.7218499 Time: 0.3523209095
Epoch: 1, Mini-batch: 9 of 45 - Energy: 10019.402022 Time: 0.337746858597
Epoch: 1, Mini-batch: 10 of 45 - Energy: 10160.3332794 Time: 0.338979959488
Epoch: 1, Mini-batch: 11 of 45 - Energy: 9935.17336954 Time: 0.341758966446
Epoch: 1, Mini-batch: 12 of 45 - Energy: 9614.0473361 Time: 0.357280015945
Epoch: 1, Mini-batch: 13 of 45 - Energy: 9616.48843173 Time: 0.360450983047
Epoch: 1, Mini-batch: 14 of 45 - Energy: 10180.0644275 Time: 0.375329017639
Epoch: 1, Mini-batch: 15 of 45 - Energy: 9873.88823072 Time: 0.352610826492
Epoch: 1, Mini-batch: 16 of 45 - Energy: 10066.6110698 Time: 0.367427110672
Epoch: 1, Mini-batch: 17 of 45 - Energy: 9771.76973628 Time: 0.35259103775
Epoch: 1, Mini-batch: 18 of 45 - Energy: 9338.97028704 Time: 0.347987174988
Epoch: 1, Mini-batch: 19 of 45 - Energy: 10006.8892267 Time: 0.357774019241
Epoch: 1, Mini-batch: 20 of 45 - Energy: 9776.34400812 Time: 0.348703145981
Epoch: 1, Mini-batch: 21 of 45 - Energy: 9862.16518492 Time: 0.353376865387
Epoch: 1, Mini-batch: 22 of 45 - Energy: 10033.1672193 Time: 0.361440181732
Epoch: 1, Mini-batch: 23 of 45 - Energy: 9470.78652436 Time: 0.350895881653
Epoch: 1, Mini-batch: 24 of 45 - Energy: 10097.3026698 Time: 0.361145973206
Epoch: 1, Mini-batch: 25 of 45 - Energy: 10281.8836584 Time: 0.364696979523
Epoch: 1, Mini-batch: 26 of 45 - Energy: 9559.03247395 Time: 0.350722074509
Epoch: 1, Mini-batch: 27 of 45 - Energy: 9956.36700196 Time: 0.366526842117
Epoch: 1, Mini-batch: 28 of 45 - Energy: 9817.70939757 Time: 0.348133087158
Epoch: 1, Mini-batch: 29 of 45 - Energy: 9906.01494421 Time: 0.363334178925
Epoch: 1, Mini-batch: 30 of 45 - Energy: 9984.81750885 Time: 0.351186037064
Epoch: 1, Mini-batch: 31 of 45 - Energy: 9512.03120829 Time: 0.357836961746
Epoch: 1, Mini-batch: 32 of 45 - Energy: 10153.4210454 Time: 0.348963975906
Epoch: 1, Mini-batch: 33 of 45 - Energy: 10658.247147 Time: 0.361129999161
Epoch: 1, Mini-batch: 34 of 45 - Energy: 10483.5745049 Time: 0.35337805748
Epoch: 1, Mini-batch: 35 of 45 - Energy: 9265.08628964 Time: 0.356976032257
Epoch: 1, Mini-batch: 36 of 45 - Energy: 10013.1721132 Time: 0.3745200634
Epoch: 1, Mini-batch: 37 of 45 - Energy: 10238.1430625 Time: 0.323760986328
Epoch: 1, Mini-batch: 38 of 45 - Energy: 10050.3700859 Time: 0.379320144653
Epoch: 1, Mini-batch: 39 of 45 - Energy: 10075.4757543 Time: 0.389654874802
Epoch: 1, Mini-batch: 40 of 45 - Energy: 10903.2573045 Time: 0.333607912064
Epoch: 1, Mini-batch: 41 of 45 - Energy: 9340.30221207 Time: 0.32853102684
Epoch: 1, Mini-batch: 42 of 45 - Energy: 9624.46599699 Time: 0.327757120132
Epoch: 1, Mini-batch: 43 of 45 - Energy: 9946.08034349 Time: 0.329981088638
Epoch: 1, Mini-batch: 44 of 45 - Energy: 9007.98760796 Time: 0.310042142868
Test error: 1.56382248028 Test ll: -1.95846873908
Train error: 1.57909619834 Train ll: -1.9711319443
Epoch: 2, Mini-batch: 0 of 45 - Energy: 9358.20520162 Time: 0.336906909943
Epoch: 2, Mini-batch: 1 of 45 - Energy: 9776.87378409 Time: 0.335849046707
Epoch: 2, Mini-batch: 2 of 45 - Energy: 9993.41372586 Time: 0.340143203735
Epoch: 2, Mini-batch: 3 of 45 - Energy: 9908.5442106 Time: 0.335841178894
Epoch: 2, Mini-batch: 4 of 45 - Energy: 9543.97399273 Time: 0.340903043747
Epoch: 2, Mini-batch: 5 of 45 - Energy: 9469.05826713 Time: 0.338977098465
Epoch: 2, Mini-batch: 6 of 45 - Energy: 9973.91096945 Time: 0.338476896286
Epoch: 2, Mini-batch: 7 of 45 - Energy: 9968.43990433 Time: 0.339858055115
Epoch: 2, Mini-batch: 8 of 45 - Energy: 10151.1003323 Time: 0.337296962738
Epoch: 2, Mini-batch: 9 of 45 - Energy: 10415.8705429 Time: 0.337702035904
Epoch: 2, Mini-batch: 10 of 45 - Energy: 9995.46092917 Time: 0.335885047913
Epoch: 2, Mini-batch: 11 of 45 - Energy: 9926.73682341 Time: 0.333122014999
Epoch: 2, Mini-batch: 12 of 45 - Energy: 10161.9575638 Time: 0.339530944824
Epoch: 2, Mini-batch: 13 of 45 - Energy: 10066.180379 Time: 0.339124917984
Epoch: 2, Mini-batch: 14 of 45 - Energy: 9335.0503721 Time: 0.338768005371
Epoch: 2, Mini-batch: 15 of 45 - Energy: 10720.7057213 Time: 0.336147069931
Epoch: 2, Mini-batch: 16 of 45 - Energy: 11246.7364491 Time: 0.340837001801
Epoch: 2, Mini-batch: 17 of 45 - Energy: 9412.24144117 Time: 0.339959144592
Epoch: 2, Mini-batch: 18 of 45 - Energy: 10138.2622205 Time: 0.33801984787
Epoch: 2, Mini-batch: 19 of 45 - Energy: 9823.74929187 Time: 0.33564209938
Epoch: 2, Mini-batch: 20 of 45 - Energy: 9651.98210151 Time: 0.338045835495
Epoch: 2, Mini-batch: 21 of 45 - Energy: 9644.5590697 Time: 0.334367036819
Epoch: 2, Mini-batch: 22 of 45 - Energy: 9756.72125737 Time: 0.333482980728
Epoch: 2, Mini-batch: 23 of 45 - Energy: 10001.2182201 Time: 0.333534955978
Epoch: 2, Mini-batch: 24 of 45 - Energy: 10064.1269873 Time: 0.342897891998
Epoch: 2, Mini-batch: 25 of 45 - Energy: 9427.10509298 Time: 0.338072061539
Epoch: 2, Mini-batch: 26 of 45 - Energy: 9386.52444694 Time: 0.340229034424
Epoch: 2, Mini-batch: 27 of 45 - Energy: 10031.4635677 Time: 0.334757089615
Epoch: 2, Mini-batch: 28 of 45 - Energy: 9540.09683734 Time: 0.340823173523
Epoch: 2, Mini-batch: 29 of 45 - Energy: 10336.8923924 Time: 0.352215051651
Epoch: 2, Mini-batch: 30 of 45 - Energy: 10210.7523565 Time: 0.340338945389
Epoch: 2, Mini-batch: 31 of 45 - Energy: 9535.0640691 Time: 0.335453033447
Epoch: 2, Mini-batch: 32 of 45 - Energy: 10032.8553439 Time: 0.33614397049
Epoch: 2, Mini-batch: 33 of 45 - Energy: 9797.99187054 Time: 0.339387178421
Epoch: 2, Mini-batch: 34 of 45 - Energy: 9318.06518558 Time: 0.338545084
Epoch: 2, Mini-batch: 35 of 45 - Energy: 10183.6333017 Time: 0.334797859192
Epoch: 2, Mini-batch: 36 of 45 - Energy: 9946.69130563 Time: 0.334917068481
Epoch: 2, Mini-batch: 37 of 45 - Energy: 9346.1189145 Time: 0.340251922607
Epoch: 2, Mini-batch: 38 of 45 - Energy: 9495.22822792 Time: 0.338610887527
Epoch: 2, Mini-batch: 39 of 45 - Energy: 9044.08059638 Time: 0.340959072113
Epoch: 2, Mini-batch: 40 of 45 - Energy: 9577.58555363 Time: 0.345776081085
Epoch: 2, Mini-batch: 41 of 45 - Energy: 9455.54300206 Time: 0.34108710289
Epoch: 2, Mini-batch: 42 of 45 - Energy: 9648.96010086 Time: 0.357101917267
Epoch: 2, Mini-batch: 43 of 45 - Energy: 9477.71081112 Time: 0.322082042694
Epoch: 2, Mini-batch: 44 of 45 - Energy: 9100.39548604 Time: 0.311236858368
Test error: 1.55515646222 Test ll: -1.93708755511
Train error: 1.56845616642 Train ll: -1.94711828788
Epoch: 3, Mini-batch: 0 of 45 - Energy: 9240.84717728 Time: 0.358541965485
Epoch: 3, Mini-batch: 1 of 45 - Energy: 9297.79914825 Time: 0.34042596817
Epoch: 3, Mini-batch: 2 of 45 - Energy: 9981.66795967 Time: 0.339298963547
Epoch: 3, Mini-batch: 3 of 45 - Energy: 9566.95991412 Time: 0.343960046768
Epoch: 3, Mini-batch: 4 of 45 - Energy: 9365.0696084 Time: 0.341320037842
Epoch: 3, Mini-batch: 5 of 45 - Energy: 9706.89933028 Time: 0.362998008728
Epoch: 3, Mini-batch: 6 of 45 - Energy: 10009.3211795 Time: 0.351182937622
Epoch: 3, Mini-batch: 7 of 45 - Energy: 9682.53151378 Time: 0.353445053101
Epoch: 3, Mini-batch: 8 of 45 - Energy: 9474.22405628 Time: 0.343879938126
Epoch: 3, Mini-batch: 9 of 45 - Energy: 9791.37201756 Time: 0.355132102966
Epoch: 3, Mini-batch: 10 of 45 - Energy: 9261.93830092 Time: 0.348196029663
Epoch: 3, Mini-batch: 11 of 45 - Energy: 9686.7351483 Time: 0.353116035461
Epoch: 3, Mini-batch: 12 of 45 - Energy: 9757.79457325 Time: 0.350229978561
Epoch: 3, Mini-batch: 13 of 45 - Energy: 10153.6877322 Time: 0.360741853714
Epoch: 3, Mini-batch: 14 of 45 - Energy: 10067.9870686 Time: 0.346209049225
Epoch: 3, Mini-batch: 15 of 45 - Energy: 9468.17378439 Time: 0.357916116714
Epoch: 3, Mini-batch: 16 of 45 - Energy: 9588.87410629 Time: 0.338481903076
Epoch: 3, Mini-batch: 17 of 45 - Energy: 9693.78138988 Time: 0.341150999069
Epoch: 3, Mini-batch: 18 of 45 - Energy: 9384.01544616 Time: 0.337893009186
Epoch: 3, Mini-batch: 19 of 45 - Energy: 9452.34109879 Time: 0.338245868683
Epoch: 3, Mini-batch: 20 of 45 - Energy: 9808.1791662 Time: 0.339592933655
Epoch: 3, Mini-batch: 21 of 45 - Energy: 9170.09461143 Time: 0.33832192421
Epoch: 3, Mini-batch: 22 of 45 - Energy: 9220.4488372 Time: 0.336318016052
Epoch: 3, Mini-batch: 23 of 45 - Energy: 9515.39338923 Time: 0.332952976227
Epoch: 3, Mini-batch: 24 of 45 - Energy: 9830.22132253 Time: 0.332670927048
Epoch: 3, Mini-batch: 25 of 45 - Energy: 11390.2487203 Time: 0.339490890503
Epoch: 3, Mini-batch: 26 of 45 - Energy: 9203.4859127 Time: 0.339756011963
Epoch: 3, Mini-batch: 27 of 45 - Energy: 9712.05245031 Time: 0.334964990616
Epoch: 3, Mini-batch: 28 of 45 - Energy: 9442.48950925 Time: 0.339379072189
Epoch: 3, Mini-batch: 29 of 45 - Energy: 9442.1378999 Time: 0.340528011322
Epoch: 3, Mini-batch: 30 of 45 - Energy: 9465.00535483 Time: 0.340406179428
Epoch: 3, Mini-batch: 31 of 45 - Energy: 9182.79902595 Time: 0.337321996689
Epoch: 3, Mini-batch: 32 of 45 - Energy: 9649.44057785 Time: 0.335253000259
Epoch: 3, Mini-batch: 33 of 45 - Energy: 9834.7950598 Time: 0.337229967117
Epoch: 3, Mini-batch: 34 of 45 - Energy: 9651.11586499 Time: 0.335028886795
Epoch: 3, Mini-batch: 35 of 45 - Energy: 10611.8759165 Time: 0.331297159195
Epoch: 3, Mini-batch: 36 of 45 - Energy: 10661.6071543 Time: 0.333800077438
Epoch: 3, Mini-batch: 37 of 45 - Energy: 10509.8646135 Time: 0.339006900787
Epoch: 3, Mini-batch: 38 of 45 - Energy: 9721.67769648 Time: 0.339875936508
Epoch: 3, Mini-batch: 39 of 45 - Energy: 10288.7026148 Time: 0.338440895081
Epoch: 3, Mini-batch: 40 of 45 - Energy: 9715.21574086 Time: 0.337294101715
Epoch: 3, Mini-batch: 41 of 45 - Energy: 9340.78565383 Time: 0.339407920837
Epoch: 3, Mini-batch: 42 of 45 - Energy: 9499.18859127 Time: 0.34308886528
Epoch: 3, Mini-batch: 43 of 45 - Energy: 9831.38056148 Time: 0.345470905304
Epoch: 3, Mini-batch: 44 of 45 - Energy: 9205.4609344 Time: 0.313472986221
Test error: 1.54696023178 Test ll: -1.91821935027
Train error: 1.55901652039 Train ll: -1.92660604884
Epoch: 4, Mini-batch: 0 of 45 - Energy: 9708.60942448 Time: 0.337707996368
Epoch: 4, Mini-batch: 1 of 45 - Energy: 9660.57782482 Time: 0.337802886963
Epoch: 4, Mini-batch: 2 of 45 - Energy: 9406.47184037 Time: 0.336982011795
Epoch: 4, Mini-batch: 3 of 45 - Energy: 9825.92293378 Time: 0.356790065765
Epoch: 4, Mini-batch: 4 of 45 - Energy: 9459.48622432 Time: 0.354202985764
Epoch: 4, Mini-batch: 5 of 45 - Energy: 9374.39787561 Time: 0.348197221756
Epoch: 4, Mini-batch: 6 of 45 - Energy: 9201.43891893 Time: 0.357339859009
Epoch: 4, Mini-batch: 7 of 45 - Energy: 9546.75745923 Time: 0.347081184387
Epoch: 4, Mini-batch: 8 of 45 - Energy: 9602.23115026 Time: 0.348366975784
Epoch: 4, Mini-batch: 9 of 45 - Energy: 9673.70670943 Time: 0.350011110306
Epoch: 4, Mini-batch: 10 of 45 - Energy: 9193.05046516 Time: 0.34679889679
Epoch: 4, Mini-batch: 11 of 45 - Energy: 9903.70228454 Time: 0.347270965576
Epoch: 4, Mini-batch: 12 of 45 - Energy: 10061.4404826 Time: 0.361859083176
Epoch: 4, Mini-batch: 13 of 45 - Energy: 9188.88175415 Time: 0.343415021896
Epoch: 4, Mini-batch: 14 of 45 - Energy: 9921.00201419 Time: 0.347745895386
Epoch: 4, Mini-batch: 15 of 45 - Energy: 9127.07895112 Time: 0.346736192703
Epoch: 4, Mini-batch: 16 of 45 - Energy: 9736.84109436 Time: 0.3409512043
Epoch: 4, Mini-batch: 17 of 45 - Energy: 9740.20936686 Time: 0.336803913116
Epoch: 4, Mini-batch: 18 of 45 - Energy: 9722.90319404 Time: 0.334717035294
Epoch: 4, Mini-batch: 19 of 45 - Energy: 9409.02294145 Time: 0.333462953568
Epoch: 4, Mini-batch: 20 of 45 - Energy: 9540.68272215 Time: 0.335011005402
Epoch: 4, Mini-batch: 21 of 45 - Energy: 9716.77193629 Time: 0.371042966843
Epoch: 4, Mini-batch: 22 of 45 - Energy: 10867.094907 Time: 0.368716955185
Epoch: 4, Mini-batch: 23 of 45 - Energy: 9051.48698187 Time: 0.33358001709
Epoch: 4, Mini-batch: 24 of 45 - Energy: 9663.64452156 Time: 0.338882923126
Epoch: 4, Mini-batch: 25 of 45 - Energy: 9857.94454736 Time: 0.340590000153
Epoch: 4, Mini-batch: 26 of 45 - Energy: 9382.68807145 Time: 0.338104963303
Epoch: 4, Mini-batch: 27 of 45 - Energy: 9310.96703813 Time: 0.336912870407
Epoch: 4, Mini-batch: 28 of 45 - Energy: 10183.814943 Time: 0.338922977448
Epoch: 4, Mini-batch: 29 of 45 - Energy: 9705.12518417 Time: 0.336854934692
Epoch: 4, Mini-batch: 30 of 45 - Energy: 9981.05888262 Time: 0.351094961166
Epoch: 4, Mini-batch: 31 of 45 - Energy: 9612.57187445 Time: 0.334561109543
Epoch: 4, Mini-batch: 32 of 45 - Energy: 9547.71512128 Time: 0.336357831955
Epoch: 4, Mini-batch: 33 of 45 - Energy: 9738.40240657 Time: 0.33983206749
Epoch: 4, Mini-batch: 34 of 45 - Energy: 9283.95102849 Time: 0.341579914093
Epoch: 4, Mini-batch: 35 of 45 - Energy: 9486.94916875 Time: 0.340018987656
Epoch: 4, Mini-batch: 36 of 45 - Energy: 9574.91878527 Time: 0.351725101471
Epoch: 4, Mini-batch: 37 of 45 - Energy: 9788.96717635 Time: 0.338865995407
Epoch: 4, Mini-batch: 38 of 45 - Energy: 9740.32862562 Time: 0.345534801483
Epoch: 4, Mini-batch: 39 of 45 - Energy: 9013.35695822 Time: 0.339081048965
Epoch: 4, Mini-batch: 40 of 45 - Energy: 10012.0253539 Time: 0.342636823654
Epoch: 4, Mini-batch: 41 of 45 - Energy: 9854.78189579 Time: 0.336846113205
Epoch: 4, Mini-batch: 42 of 45 - Energy: 9868.15368492 Time: 0.34135890007
Epoch: 4, Mini-batch: 43 of 45 - Energy: 9736.25127037 Time: 0.337237119675
Epoch: 4, Mini-batch: 44 of 45 - Energy: 8271.61735758 Time: 0.312935113907
Test error: 1.53962883048 Test ll: -1.90140761076
Train error: 1.55084231297 Train ll: -1.90855740921
Epoch: 5, Mini-batch: 0 of 45 - Energy: 9673.10073075 Time: 0.338643074036
Epoch: 5, Mini-batch: 1 of 45 - Energy: 9961.57927446 Time: 0.331156015396
Epoch: 5, Mini-batch: 2 of 45 - Energy: 9632.76218623 Time: 0.33073091507
Epoch: 5, Mini-batch: 3 of 45 - Energy: 9128.88486927 Time: 0.330856084824
Epoch: 5, Mini-batch: 4 of 45 - Energy: 9378.14938392 Time: 0.332101821899
Epoch: 5, Mini-batch: 5 of 45 - Energy: 10167.3835453 Time: 0.334995985031
Epoch: 5, Mini-batch: 6 of 45 - Energy: 9367.88659073 Time: 0.32744717598
Epoch: 5, Mini-batch: 7 of 45 - Energy: 9514.00071812 Time: 0.343820095062
Epoch: 5, Mini-batch: 8 of 45 - Energy: 10159.9263002 Time: 0.343795061111
Epoch: 5, Mini-batch: 9 of 45 - Energy: 9680.01020002 Time: 0.343015193939
Epoch: 5, Mini-batch: 10 of 45 - Energy: 9307.08562135 Time: 0.338427066803
Epoch: 5, Mini-batch: 11 of 45 - Energy: 9704.9588478 Time: 0.335758924484
Epoch: 5, Mini-batch: 12 of 45 - Energy: 9687.67083501 Time: 0.335980892181
Epoch: 5, Mini-batch: 13 of 45 - Energy: 9290.56219429 Time: 0.334890842438
Epoch: 5, Mini-batch: 14 of 45 - Energy: 9624.24217781 Time: 0.334763050079
Epoch: 5, Mini-batch: 15 of 45 - Energy: 9657.67884872 Time: 0.3474650383
Epoch: 5, Mini-batch: 16 of 45 - Energy: 10532.5501308 Time: 0.341027021408
Epoch: 5, Mini-batch: 17 of 45 - Energy: 9458.42583845 Time: 0.338869810104
Epoch: 5, Mini-batch: 18 of 45 - Energy: 9956.38818921 Time: 0.337531089783
Epoch: 5, Mini-batch: 19 of 45 - Energy: 9957.92280753 Time: 0.335040807724
Epoch: 5, Mini-batch: 20 of 45 - Energy: 9119.19446901 Time: 0.339556932449
Epoch: 5, Mini-batch: 21 of 45 - Energy: 9100.67334243 Time: 0.3409512043
Epoch: 5, Mini-batch: 22 of 45 - Energy: 8996.58994408 Time: 0.341655015945
Epoch: 5, Mini-batch: 23 of 45 - Energy: 9565.4894035 Time: 0.340620040894
Epoch: 5, Mini-batch: 24 of 45 - Energy: 9114.75850103 Time: 0.341641902924
Epoch: 5, Mini-batch: 25 of 45 - Energy: 10176.8495797 Time: 0.339576005936
Epoch: 5, Mini-batch: 26 of 45 - Energy: 9468.12325784 Time: 0.338726997375
Epoch: 5, Mini-batch: 27 of 45 - Energy: 9309.21786008 Time: 0.340265035629
Epoch: 5, Mini-batch: 28 of 45 - Energy: 9924.08967881 Time: 0.33327293396
Epoch: 5, Mini-batch: 29 of 45 - Energy: 9199.91359744 Time: 0.335647106171
Epoch: 5, Mini-batch: 30 of 45 - Energy: 9459.63356632 Time: 0.340089082718
Epoch: 5, Mini-batch: 31 of 45 - Energy: 9283.07510151 Time: 0.340456008911
Epoch: 5, Mini-batch: 32 of 45 - Energy: 9171.44831502 Time: 0.34136390686
Epoch: 5, Mini-batch: 33 of 45 - Energy: 9502.119925 Time: 0.343991041183
Epoch: 5, Mini-batch: 34 of 45 - Energy: 9025.96469617 Time: 0.338793992996
Epoch: 5, Mini-batch: 35 of 45 - Energy: 9807.83207175 Time: 0.34845495224
Epoch: 5, Mini-batch: 36 of 45 - Energy: 9305.59745241 Time: 0.343599081039
Epoch: 5, Mini-batch: 37 of 45 - Energy: 9480.44083261 Time: 0.349766969681
Epoch: 5, Mini-batch: 38 of 45 - Energy: 9765.9397554 Time: 0.350541114807
Epoch: 5, Mini-batch: 39 of 45 - Energy: 9261.63174126 Time: 0.349869012833
Epoch: 5, Mini-batch: 40 of 45 - Energy: 10001.3350728 Time: 0.350265026093
Epoch: 5, Mini-batch: 41 of 45 - Energy: 9600.19923314 Time: 0.363610982895
Epoch: 5, Mini-batch: 42 of 45 - Energy: 9549.95120648 Time: 0.342450857162
